CustomerID,Recency,Frequency,MonetaryValue,Cluster
16152.0,269,1,30.0,7
16153.0,50,79,1463.53,1
16156.0,9,115,2096.32,1
16157.0,16,14,298.1,1
16159.0,282,13,303.2,7
16160.0,64,2,-15.99,1
16161.0,2,435,4332.18,4
16162.0,252,1,11.9,7
16163.0,365,3,50.1,7
16164.0,17,29,528.6,1
16168.0,11,70,1435.77,1
16169.0,8,69,1233.84,1
16170.0,51,111,1547.09,1
16171.0,59,3,73.19999999999999,1
16172.0,95,64,932.91,1
16173.0,16,73,1120.72,1
16174.0,126,15,273.4,1
16175.0,94,50,885.09,1
16177.0,50,10,179.35,1
16178.0,138,7,150.1,1
16179.0,61,9,135.88,1
16180.0,100,108,1753.03,1
16181.0,73,10,163.94,1
16182.0,72,4,72.8,1
16183.0,67,14,255.31,1
16184.0,64,29,591.41,1
16185.0,17,27,473.26,1
16186.0,23,201,3323.18,4
16187.0,32,226,4039.15,4
16188.0,45,62,871.27,1
16189.0,16,8,125.58,1
16190.0,40,4,94.99,1
16191.0,3,99,1196.4,1
16193.0,237,17,280.63,7
16198.0,75,11,286.281,1
16200.0,4,157,854.4200000000001,1
16201.0,3,109,1723.17,1
16202.0,361,15,247.52,7
16203.0,59,36,589.15,1
16204.0,23,50,384.18,1
16205.0,31,90,519.93,1
16206.0,55,58,431.91,1
16207.0,25,15,218.58,1
16208.0,45,60,534.0600000000001,1
16209.0,89,36,625.48,1
16210.0,2,55,1030.82,1
16211.0,81,20,285.37,1
16212.0,19,34,542.94,1
16213.0,79,5,82.5,1
16214.0,171,33,653.45,7
16215.0,81,10,186.9,1
16216.0,267,28,476.28,7
16217.0,235,17,178.19000000000003,7
16218.0,30,59,1029.92,1
16221.0,37,84,668.08,1
16222.0,318,108,620.7,7
16224.0,57,83,1072.85,1
16225.0,45,130,988.77,1
16226.0,203,5,110.4,7
16227.0,219,5,58.120000000000005,7
16229.0,87,38,573.1,1
16230.0,190,34,516.53,7
16232.0,33,29,496.18,1
16233.0,71,19,373.38,1
16235.0,41,34,586.8100000000001,1
16236.0,78,18,366.5,1
16239.0,57,17,282.3,1
16240.0,9,116,1786.85,0
16241.0,10,625,2287.15,4
16242.0,8,265,2879.43,4
16243.0,34,41,227.4,1
16244.0,212,88,1475.05,7
16245.0,24,82,1208.91,1
16247.0,170,11,56.28,7
16248.0,62,7,152.94,1
16249.0,53,46,762.69,1
16250.0,261,23,373.54,7
16252.0,366,13,-159.29,7
16253.0,67,59,1184.68,1
16255.0,17,250,2170.0,4
16256.0,267,4,58.95,7
16258.0,45,86,1676.25,1
16260.0,51,9,175.75,1
16261.0,17,109,597.09,0
16262.0,361,2,-11.75,7
16265.0,9,212,3663.41,4
16266.0,74,46,557.99,1
16268.0,71,38,495.2,1
16270.0,353,44,685.99,7
16271.0,16,123,1132.7,0
16272.0,117,25,411.7,1
16274.0,373,53,195.45,7
16275.0,197,21,322.12,7
16276.0,177,3,75.0,7
16278.0,94,15,195.23,1
16279.0,21,100,1343.05,0
16281.0,72,3,82.5,1
16282.0,340,9,129.75,7
16283.0,6,149,1273.21,0
16284.0,31,97,720.24,0
16287.0,170,7,125.22,7
16292.0,117,17,280.9,1
16293.0,9,97,1672.39,0
16295.0,10,61,967.26,0
16297.0,213,20,271.24,7
16298.0,23,23,385.2,0
16302.0,127,10,182.22,1
16303.0,26,115,2623.12,0
16305.0,139,22,361.22,1
16306.0,214,40,521.87,7
16309.0,106,38,523.97,1
16311.0,18,34,568.89,0
16313.0,3,12,203.57,0
16315.0,331,10,155.52,7
16316.0,64,121,1673.97,0
16317.0,120,60,1010.63,1
16318.0,35,17,265.15,0
16320.0,172,50,877.64,7
16321.0,72,8,146.55,1
16322.0,1,36,306.85,0
16324.0,128,107,369.89,1
16325.0,47,11,268.84000000000003,0
16326.0,6,182,1168.42,0
16327.0,14,291,2888.51,4
16330.0,18,38,112.96,0
16332.0,28,132,1166.3,0
16337.0,37,9,133.15,0
16338.0,157,8,105.35,7
16339.0,284,10,30.45,7
16340.0,107,137,465.44,0
16341.0,25,66,944.68,0
16342.0,75,9,152.36,0
16343.0,16,40,278.83,0
16344.0,158,1,35.7,7
16345.0,44,33,421.76,0
16347.0,11,72,551.28,0
16348.0,32,207,1128.05,0
16349.0,291,6,12.65,7
16350.0,21,48,845.45,0
16351.0,333,8,153.9,7
16352.0,18,28,494.44,0
16353.0,18,51,1001.4,0
16354.0,63,37,361.4,0
16356.0,198,32,210.32,7
16357.0,33,26,499.08,0
16358.0,1,101,1551.91,0
16359.0,7,41,417.56,0
16360.0,5,607,2913.05,4
16361.0,10,95,711.36,0
16362.0,32,78,535.63,0
16363.0,53,4,75.36000000000001,0
16364.0,12,44,467.64,0
16365.0,18,28,169.26,0
16366.0,19,16,281.90000000000003,0
16367.0,37,117,696.76,0
16368.0,2,62,320.27,0
16369.0,18,106,1228.19,0
16370.0,82,200,977.21,0
16372.0,33,84,271.48,0
16374.0,66,103,396.28,0
16376.0,9,112,667.1,0
16378.0,247,22,309.85,7
16379.0,4,96,1705.88,0
16380.0,61,14,103.19,0
16383.0,75,90,515.89,0
16384.0,90,28,456.3,0
16385.0,60,52,438.41,0
16386.0,29,78,273.07,0
16387.0,323,3,53.8,7
16389.0,53,17,337.61,0
16392.0,270,42,210.24,7
16393.0,2,349,2652.53,4
16394.0,57,73,766.64,0
16395.0,61,196,1270.64,0
16398.0,145,54,890.65,0
16399.0,19,65,326.0,0
16400.0,95,27,271.08,0
16401.0,1,168,2228.96,0
16402.0,265,53,208.6,7
16403.0,302,15,161.05,7
16404.0,70,17,296.45,0
16405.0,310,3,6.85,7
16406.0,19,58,146.4,0
16407.0,13,149,1599.38,0
16409.0,36,211,1737.14,0
16411.0,19,43,203.75,0
16412.0,54,30,135.99,0
16413.0,57,30,247.25,0
16414.0,22,2,31.6,0
16415.0,44,45,181.62,0
16416.0,27,63,708.29,0
16418.0,45,85,490.12,0
16419.0,113,36,481.53,0
16422.0,17,83,1604.0,0
16423.0,25,16,268.78,0
16424.0,191,1,30.0,7
16425.0,302,13,157.4,7
16426.0,2,341,1559.04,4
16427.0,263,6,112.96,7
16428.0,81,1,-2.95,0
16429.0,106,1,4.95,0
16430.0,57,3,71.35,0
16431.0,213,74,547.68,7
16432.0,64,5,111.0,0
16433.0,28,16,120.66,0
16434.0,29,91,1113.2,0
16438.0,6,129,748.6,0
16440.0,8,262,2726.67,4
16441.0,67,22,358.75,0
16442.0,2,160,495.2,0
16444.0,46,78,503.92,0
16445.0,34,61,208.06,0
16446.0,206,2,2.9,7
16447.0,136,27,116.56,0
16448.0,198,18,157.49,7
16449.0,191,36,593.44,7
16450.0,150,8,160.0,7
16451.0,88,13,217.17,0
16454.0,45,2,6.9,0
16455.0,64,99,1841.18,0
16456.0,99,75,559.13,0
16457.0,218,8,161.56,7
16458.0,3,190,3016.9,4
16460.0,28,127,726.0,0
16461.0,178,26,76.67,7
16463.0,21,77,1276.78,0
16464.0,20,215,1087.25,0
16466.0,34,133,1268.92,0
16469.0,24,160,523.17,0
16470.0,52,158,659.95,0
16471.0,275,13,223.95,7
16473.0,165,16,247.35,7
16474.0,7,329,1504.46,4
16475.0,144,26,417.7000000000001,7
16477.0,64,143,2450.7200000000003,0
16478.0,25,12,211.66,0
16479.0,10,32,255.63,0
16480.0,76,42,374.57,0
16482.0,16,15,167.34,0
16483.0,192,16,95.7,7
16484.0,174,23,376.8,7
16485.0,77,38,279.35,0
16488.0,33,22,283.7,0
16491.0,47,34,558.44,0
16493.0,73,44,790.19,0
16494.0,297,45,642.81,7
16495.0,3,76,420.61,0
16496.0,9,82,1243.13,0
16497.0,50,107,1991.93,0
16498.0,161,15,78.17,7
16499.0,360,17,291.6,7
16500.0,5,10,235.86,0
16503.0,107,67,1121.73,0
16504.0,25,82,451.84,0
16506.0,20,3,90.3,0
16509.0,297,6,169.50000000000003,7
16510.0,372,9,178.55,7
16511.0,22,142,667.33,0
16513.0,19,29,509.34,0
16515.0,52,98,1094.88,0
16516.0,30,6,101.7,0
16517.0,277,16,154.75,7
16518.0,61,38,372.67,0
16519.0,25,7,74.38,0
16520.0,186,145,912.72,7
16523.0,2,130,2206.46,0
16525.0,2,42,736.49,0
16526.0,172,10,166.26,7
16527.0,81,13,219.81,0
16528.0,4,13,175.02,0
16529.0,190,25,347.4,7
16531.0,22,66,1050.32,0
16533.0,19,164,849.47,0
16535.0,5,26,384.63,0
16536.0,110,44,356.17,0
16539.0,3,33,617.21,0
16542.0,54,4,66.52000000000001,0
16545.0,165,1,25.200000000000003,7
16546.0,291,15,321.05,7
16549.0,10,899,3659.3,4
16550.0,109,242,1901.38,0
16551.0,96,20,338.18,0
16552.0,243,11,189.19,7
16553.0,205,20,404.55,7
16554.0,3,64,586.95,0
16555.0,35,16,269.39,0
16556.0,67,148,2178.0,0
16557.0,24,4,82.3,0
16558.0,1,393,5979.17,4
16560.0,27,44,573.46,0
16561.0,6,30,494.12,0
16563.0,54,11,205.7,0
16565.0,364,2,35.7,7
16566.0,15,11,149.83,0
16567.0,194,26,494.8,7
16569.0,3,3,31.5,0
16570.0,9,77,1472.36,0
16571.0,3,92,1176.76,0
16572.0,127,49,845.65,0
16573.0,74,38,510.7600000000001,0
16574.0,71,26,409.14,0
16581.0,183,9,105.84,7
16582.0,113,4,50.1,0
16583.0,374,14,233.45,7
16584.0,80,23,365.63,0
16586.0,249,3,48.75,7
16587.0,232,8,127.85,7
16589.0,71,33,459.24,0
16591.0,69,9,107.3,0
16592.0,4,197,3274.63,4
16593.0,51,16,104.48,0
16594.0,75,47,123.44,0
16595.0,61,83,341.96,0
16596.0,16,9,154.25,0
16597.0,4,5,44.24,0
16598.0,277,11,140.7,7
16600.0,4,53,658.1,0
16601.0,41,26,160.91,0
16602.0,31,29,384.9,0
16603.0,75,32,465.97,0
16607.0,18,143,2035.07,0
16609.0,15,236,4120.67,4
16610.0,219,6,75.66,7
16611.0,186,10,129.49,7
16612.0,33,59,1036.76,0
16613.0,70,29,586.7900000000001,0
16614.0,183,14,238.29,7
16616.0,15,31,380.92,0
16617.0,236,2,26.0,7
16618.0,31,67,1308.68,0
16619.0,254,16,204.41,7
16620.0,4,8,144.96,0
16621.0,52,20,282.71000000000004,0
16623.0,246,4,64.05000000000001,7
16624.0,81,33,304.19,0
16625.0,275,21,300.68,7
16626.0,1,127,1943.73,0
16627.0,79,10,162.38,0
16628.0,30,105,1629.24,0
16629.0,74,53,328.95,0
16633.0,17,117,2064.55,0
16634.0,372,6,119.4,7
16637.0,32,62,845.98,0
16638.0,23,65,938.84,0
16639.0,25,42,803.38,0
16641.0,106,7,123.38,0
16642.0,5,21,341.83,0
16643.0,246,24,401.31,7
16644.0,178,61,813.88,7
16647.0,170,11,142.42,7
16648.0,39,20,247.46,0
16650.0,72,19,288.78,0
16652.0,54,44,970.24,0
16653.0,16,64,947.12,0
16654.0,141,22,335.07,0
16655.0,18,224,2323.86,4
16656.0,35,12,133.92000000000002,0
16657.0,10,183,756.46,0
16658.0,368,6,22.14,7
16659.0,189,1,20.4,7
16660.0,16,9,205.97,0
16665.0,362,5,39.25,7
16666.0,19,32,118.98,0
16667.0,68,47,469.98,0
16668.0,15,18,247.56,0
16669.0,24,143,1102.18,0
16670.0,17,229,3428.08,4
16672.0,2,23,502.35,0
16674.0,55,92,293.84,0
16676.0,34,64,1015.88,0
16678.0,3,142,2075.3,0
16679.0,366,1,15.0,7
16680.0,43,8,149.7,0
16681.0,78,17,369.04,0
16682.0,5,12,243.66,0
16684.0,358,1,25.44,7
16685.0,61,54,227.82,0
16686.0,47,504,2253.93,4
16688.0,1,51,866.18,0
16689.0,82,6,132.72,0
16690.0,72,10,156.43,0
16693.0,69,51,361.86,0
16696.0,214,5,88.50000000000001,7
16697.0,241,14,50.85,7
16700.0,9,285,4508.26,4
16701.0,9,52,686.98,0
16705.0,1,100,1989.52,0
16706.0,37,113,398.1,0
16708.0,46,21,365.23,0
16709.0,85,42,961.87,0
16710.0,19,374,2122.44,4
16711.0,3,2,64.68,0
16712.0,18,382,2523.48,4
16713.0,19,529,4183.52,4
16714.0,317,82,806.41,7
16715.0,78,13,99.4,0
16717.0,9,181,2727.83,4
16718.0,369,38,435.73,7
16719.0,15,163,1260.22,0
16720.0,26,21,114.28,0
16721.0,262,37,292.47,7
16722.0,17,182,2682.17,4
16723.0,108,33,246.99,0
16725.0,302,130,573.98,7
16726.0,26,166,1132.15,0
16727.0,364,44,256.32,7
16728.0,46,249,838.78,0
16729.0,36,606,5942.41,4
16730.0,52,75,627.87,0
16732.0,32,21,381.63,0
16734.0,52,46,462.16,0
16735.0,79,99,1576.6,0
16738.0,298,1,3.75,7
16739.0,172,11,131.75,7
16742.0,47,1,-7.5,0
16743.0,29,182,1884.8,0
16744.0,11,221,1034.02,0
16745.0,87,282,3311.08,4
16746.0,5,390,4966.43,4
16747.0,25,36,581.63,0
16748.0,18,57,1045.3,0
16750.0,45,87,414.13,0
16751.0,31,19,216.02,0
16752.0,373,5,77.7,7
16753.0,58,30,115.72,0
16755.0,114,153,1144.34,0
16756.0,215,12,213.9,7
16757.0,319,7,106.83,7
16758.0,65,15,168.26,0
16759.0,8,33,593.3,0
16761.0,97,10,195.9,0
16762.0,20,57,937.99,0
16763.0,199,17,287.45,7
16764.0,4,688,2506.35,4
16766.0,273,20,572.6,7
16767.0,31,176,2978.51,4
16768.0,48,45,211.59,0
16769.0,260,30,206.19,7
16770.0,58,135,683.0500000000001,0
16771.0,33,228,1819.19,0
16773.0,57,22,106.89,0
16774.0,68,46,514.22,0
16775.0,10,131,1137.46,0
16776.0,60,69,311.59,0
16777.0,80,39,134.32,0
16778.0,74,15,228.94,0
16779.0,2,254,3723.44,4
16780.0,100,56,386.79,0
16781.0,365,13,215.15,7
16782.0,10,166,1667.0500000000002,0
16784.0,20,2,60.0,0
16788.0,123,146,575.94,0
16789.0,8,5,80.80000000000001,0
16790.0,4,92,1459.88,0
16791.0,29,296,1398.88,0
16792.0,282,10,87.67999999999999,7
16793.0,57,15,226.84,0
16794.0,1,274,1095.64,0
16795.0,365,64,392.18,7
16796.0,89,17,256.12,0
16800.0,11,132,817.98,0
16801.0,163,49,469.8,7
16803.0,65,24,332.3,0
16804.0,23,55,445.84,0
16805.0,174,91,365.31,7
16806.0,103,84,567.56,0
16807.0,143,57,934.69,0
16808.0,99,20,161.77,0
16809.0,23,146,880.64,0
16810.0,192,13,230.24,7
16811.0,5,24,464.23,0
16812.0,361,12,204.15,7
16813.0,8,407,1385.57,4
16814.0,14,245,3244.12,4
16816.0,103,27,401.16,0
16817.0,3,80,1157.01,0
16818.0,11,173,2869.9,4
16820.0,96,21,415.94,0
16823.0,227,32,269.68,7
16824.0,16,22,357.74,0
16825.0,39,20,379.88,0
16826.0,51,18,279.45,0
16828.0,112,7,113.5,0
16829.0,157,10,181.32,7
16830.0,39,23,325.91,0
16832.0,217,5,39.0,7
16833.0,1,40,749.88,0
16834.0,228,24,413.46,7
16835.0,128,7,133.15,0
16836.0,40,10,175.55,0
16837.0,31,128,2000.8,0
16838.0,197,21,307.39,7
16839.0,9,128,2023.27,0
16841.0,37,96,1328.3,0
16842.0,64,55,931.74,0
16843.0,43,231,4775.12,4
16846.0,50,10,197.82,0
16847.0,43,11,176.94,0
16848.0,53,13,234.62,0
16849.0,187,6,84.77000000000001,7
16850.0,334,18,317.29,7
16851.0,4,18,282.69,0
16852.0,10,6,70.96000000000001,0
16855.0,24,16,285.8,0
16856.0,15,2,35.400000000000006,0
16858.0,366,7,62.60000000000001,7
16859.0,106,59,418.66,0
16861.0,60,5,108.39,0
16863.0,31,25,437.43,0
16866.0,141,6,18.24,0
16869.0,23,116,690.79,0
16871.0,22,110,1829.44,0
16873.0,5,223,4363.08,4
16875.0,64,101,1600.17,0
16877.0,12,150,772.77,0
16878.0,25,6,0.0,0
16880.0,31,131,767.77,0
16882.0,67,33,489.87,0
16883.0,187,32,208.78,7
16884.0,38,25,399.96,0
16885.0,15,83,326.26,0
16887.0,35,34,167.58,0
16889.0,195,118,1234.24,7
16891.0,2,174,615.9300000000001,0
16892.0,1,86,355.24,0
16893.0,367,43,126.03,7
16895.0,65,59,175.12,0
16897.0,299,30,122.88,7
16898.0,26,151,441.54,0
16899.0,8,103,811.5600000000001,0
16900.0,12,72,702.69,0
16902.0,116,28,511.39,0
16903.0,29,52,326.8,0
16904.0,4,603,2590.73,4
16905.0,5,155,1665.02,0
16906.0,82,76,332.58000000000004,0
16907.0,29,122,522.25,0
16909.0,64,14,198.72,0
16910.0,4,508,1136.41,4
16912.0,29,72,1338.07,0
16913.0,290,6,14.29,7
16914.0,36,27,113.86,0
16915.0,9,41,257.3,0
16916.0,24,128,498.18,0
16917.0,277,4,62.4,7
16918.0,50,122,921.44,0
16919.0,156,263,1411.0,0
16921.0,61,54,145.93,0
16923.0,12,555,4848.78,4
16924.0,21,73,633.79,0
16926.0,371,4,33.45,7
16927.0,276,2,32.75,7
16928.0,80,181,1865.97,0
16929.0,4,69,1132.61,0
16930.0,26,50,292.17,0
16931.0,5,850,4190.9,4
16932.0,53,46,133.73000000000002,0
16933.0,1,37,290.89,0
16934.0,55,55,786.38,0
16936.0,26,54,246.11,0
16938.0,9,223,1712.49,0
16940.0,52,292,2751.19,4
16942.0,13,249,1457.05,0
16943.0,212,22,431.18,7
16945.0,22,234,3881.64,4
16947.0,236,18,339.48,7
16948.0,139,10,114.8,0
16949.0,4,50,587.72,0
16950.0,57,25,355.2,0
16951.0,123,79,1110.06,0
16952.0,109,10,101.76,0
16953.0,30,1,20.8,0
16954.0,1,33,672.21,0
16955.0,185,19,373.87,7
16956.0,9,15,223.59,0
16957.0,239,12,214.24,7
16959.0,87,7,117.35,0
16960.0,39,99,488.6,0
16961.0,116,14,234.17,0
16963.0,187,7,110.55,7
16965.0,227,21,117.4,7
16966.0,43,5,31.55,0
16967.0,189,20,305.1,7
16968.0,4,27,370.73,0
16969.0,39,35,522.2,0
16971.0,38,30,116.21,0
16978.0,78,35,294.43,0
16979.0,4,58,772.5300000000001,0
16980.0,255,75,667.11,7
16982.0,61,22,384.06,0
16983.0,13,119,1119.37,0
16984.0,88,333,2717.46,4
16985.0,17,60,1125.88,0
16986.0,30,1,20.8,0
16987.0,3,88,794.64,0
16988.0,5,4,67.87,0
16989.0,98,1,33.0,0
16992.0,11,77,1260.06,0
16995.0,372,1,-1.25,7
16996.0,30,28,705.7800000000001,0
16997.0,309,4,78.0,7
16998.0,150,4,7.42,7
16999.0,23,21,289.92,0
17001.0,1,121,2278.66,0
17002.0,73,35,744.35,0
17004.0,46,24,254.24,0
17006.0,5,36,499.98,0
17007.0,51,41,589.16,0
17010.0,17,10,122.46,0
17011.0,30,15,270.9,0
17014.0,8,67,425.98,0
17015.0,29,208,1743.84,0
17017.0,3,161,3058.75,4
17018.0,41,3,60.3,0
17019.0,11,215,1031.28,0
17022.0,31,7,71.0,0
17024.0,99,2,56.25,0
17025.0,61,5,99.65,0
17026.0,370,2,20.4,7
17027.0,79,140,778.78,0
17030.0,64,9,115.95,0
17031.0,12,21,317.95,0
17033.0,86,19,348.36,0
17034.0,16,19,276.31,0
17035.0,246,25,272.23,7
17037.0,78,72,1168.22,0
17038.0,30,19,88.25,0
17040.0,138,12,159.78,0
17041.0,27,65,938.77,0
17042.0,3,87,839.92,0
17043.0,32,83,1105.38,0
17044.0,9,3,-34.1,0
17045.0,113,19,210.24,0
17046.0,157,14,248.6,7
17047.0,85,53,882.9,0
17048.0,118,41,711.57,0
17049.0,3,251,3851.17,4
17050.0,96,273,2433.09,4
17051.0,194,41,230.94,7
17052.0,28,79,305.08,0
17053.0,129,8,177.3,0
17054.0,28,54,727.38,0
17058.0,82,51,843.6800000000001,0
17059.0,30,479,2549.16,4
17060.0,266,3,50.400000000000006,7
17061.0,74,35,630.5,0
17062.0,314,67,489.14,7
17063.0,9,73,1230.5,0
17064.0,59,55,681.3000000000001,0
17068.0,12,283,4056.44,4
17069.0,28,135,2106.41,0
17070.0,114,61,284.34000000000003,0
17071.0,9,117,1603.53,0
17073.0,18,151,1143.02,0
17075.0,18,66,573.12,0
17076.0,36,10,158.36,0
17078.0,36,16,78.67999999999999,0
17080.0,22,5,83.67999999999999,0
17081.0,25,56,210.51,0
17082.0,33,57,888.1,0
17083.0,109,38,645.8199999999999,0
17084.0,35,126,2062.58,0
17085.0,123,174,1365.05,0
17086.0,7,78,1266.3,0
17088.0,28,101,1651.61,0
17090.0,4,39,555.34,0
17091.0,3,174,3267.7200000000003,4
17092.0,50,116,1546.84,0
17094.0,322,11,135.5,7
17095.0,23,62,836.66,0
17096.0,9,40,672.74,0
17097.0,2,203,795.97,0
17100.0,18,64,948.34,0
17101.0,52,22,341.28000000000003,0
17105.0,159,82,560.98,7
17107.0,33,305,2883.28,4
17109.0,29,112,675.91,0
17110.0,165,8,76.1,7
17111.0,47,25,183.39,0
17114.0,6,92,416.57,0
17115.0,8,29,516.2,0
17117.0,288,6,73.35,7
17118.0,318,10,157.02,7
17119.0,3,31,464.49,0
17120.0,233,14,222.96,7
17122.0,119,7,138.32,0
17123.0,162,6,171.0,7
17124.0,185,28,262.44,7
17125.0,50,28,158.78,0
17126.0,152,241,914.21,0
17128.0,335,11,131.59,7
17131.0,5,109,1520.82,0
17133.0,16,3,32.400000000000006,0
17134.0,107,13,232.35,0
17135.0,16,36,596.17,0
17138.0,276,18,288.3,7
17139.0,16,380,6350.32,4
17140.0,247,14,115.42,7
17142.0,239,6,119.7,7
17144.0,1,28,453.78,0
17146.0,263,24,400.98,7
17147.0,23,69,1119.17,0
17148.0,52,9,124.88,0
17152.0,195,6,92.7,7
17153.0,24,14,213.78,0
17154.0,75,21,299.1,0
17155.0,18,14,78.2,0
17157.0,8,13,180.19,0
17158.0,32,51,914.21,0
17159.0,22,96,1390.7,0
17160.0,31,220,3356.97,4
17162.0,29,79,1293.26,0
17163.0,78,2,63.7,0
17164.0,33,139,2335.25,0
17165.0,284,8,122.88,7
17166.0,39,13,133.24,0
17169.0,50,54,741.8100000000001,0
17171.0,289,14,159.81,7
17172.0,75,9,126.18,0
17173.0,5,37,975.72,0
17174.0,218,4,59.9,7
17175.0,44,47,850.1800000000001,0
17176.0,202,13,208.03,7
17179.0,178,76,578.04,7
17180.0,56,119,658.16,0
17181.0,57,18,44.6,0
17183.0,8,36,630.53,0
17187.0,227,7,114.35,7
17188.0,11,60,998.16,0
17189.0,106,54,264.9,0
17190.0,59,15,131.39,0
17191.0,28,222,1751.01,0
17193.0,36,13,176.74,0
17194.0,361,22,76.12,7
17197.0,30,18,348.46,0
17198.0,24,80,354.97,0
17201.0,54,35,155.07999999999998,0
17203.0,36,108,717.24,0
17204.0,169,45,766.3000000000001,7
17205.0,54,2,20.5,0
17206.0,53,6,159.24,0
17211.0,27,179,1781.38,0
17212.0,253,1,3.95,7
17213.0,40,132,2151.9500000000003,0
17214.0,60,83,720.07,0
17217.0,234,7,32.15,7
17218.0,4,247,1554.88,0
17219.0,32,24,105.98,0
17220.0,24,443,2785.73,4
17221.0,7,60,245.66,0
17222.0,65,26,273.0,0
17223.0,310,40,225.09,7
17226.0,309,16,148.99,7
17227.0,19,36,282.76,0
17228.0,16,200,1749.03,0
17229.0,96,46,308.81,0
17230.0,264,28,481.2,7
17231.0,12,495,2630.32,4
17232.0,3,35,417.77,0
17233.0,35,22,131.07,0
17234.0,183,13,114.04,7
17235.0,25,22,248.5,0
17236.0,13,99,739.98,0
17237.0,11,16,177.14,0
17238.0,3,524,3278.1,4
17239.0,313,11,182.05,7
17242.0,108,27,466.24,0
17243.0,6,274,4043.77,4
17244.0,53,19,249.93,0
17245.0,205,9,171.45000000000002,7
17247.0,15,48,205.99,0
17248.0,120,67,233.3,0
17250.0,4,51,237.62,0
17251.0,363,35,244.33,7
17252.0,117,80,294.31,0
17253.0,18,13,113.01,0
17254.0,5,109,235.04,0
17255.0,41,70,253.45,0
17256.0,107,14,99.6,0
17259.0,148,110,485.33,0
17262.0,227,4,12.45,7
17263.0,208,23,63.440000000000005,7
17265.0,139,116,497.21,0
17266.0,2,67,226.03,0
17267.0,127,31,209.35,0
17268.0,150,2,35.0,7
17272.0,46,95,1251.97,0
17274.0,35,24,81.26,0
17277.0,228,64,868.95,7
17278.0,241,14,206.09,7
17279.0,58,5,25.43,0
17282.0,174,71,355.25,7
17284.0,60,287,1526.43,0
17286.0,22,43,142.87,0
17287.0,26,106,694.46,0
17288.0,9,115,797.35,0
17289.0,32,94,605.37,0
17290.0,4,87,410.49,0
17293.0,8,119,1255.06,0
17295.0,29,59,400.12,0
17297.0,17,45,91.83,0
17298.0,101,21,187.48,0
17299.0,12,51,532.25,0
17301.0,21,58,152.84,0
17302.0,15,73,816.03,0
17303.0,361,47,192.24,7
17306.0,11,5,19.340000000000003,0
17309.0,95,12,82.75,0
17311.0,78,36,593.84,0
17312.0,155,10,96.35,7
17313.0,18,4,16.85,0
17314.0,25,118,1852.77,0
17315.0,1,420,3443.14,4
17320.0,100,48,701.6800000000001,0
17321.0,68,88,411.74,0
17323.0,15,199,894.4399999999999,0
17324.0,18,38,317.34,0
17325.0,280,6,96.8,7
17329.0,14,25,284.40000000000003,0
17333.0,86,26,439.53,0
17334.0,301,8,136.20000000000002,7
17337.0,151,491,1584.71,4
17338.0,17,682,5583.34,4
17339.0,94,5,75.0,0
17340.0,9,286,4959.85,4
17341.0,157,149,516.3000000000001,7
17343.0,355,15,168.74,7
17344.0,46,30,132.62,0
17345.0,15,75,375.74,0
17346.0,4,451,2086.48,4
17348.0,15,199,948.16,0
17349.0,179,5,35.05,7
17350.0,8,62,861.4,0
17351.0,36,11,51.0,0
17354.0,51,4,56.690000000000005,0
17356.0,312,19,178.22,7
17357.0,24,37,186.22,0
17358.0,303,56,342.36,7
17359.0,11,11,56.15,0
17360.0,17,117,486.79,0
17361.0,49,22,340.85,0
17362.0,239,34,276.28,7
17364.0,1,353,3181.99,4
17365.0,13,421,3722.43,4
17367.0,238,31,148.61,7
17368.0,23,80,411.19,0
17370.0,73,29,398.22,0
17371.0,17,75,205.15,0
17372.0,41,241,1227.3,0
17373.0,40,55,584.07,0
17374.0,219,6,109.07,7
17375.0,190,63,305.46,7
17376.0,71,22,185.0,0
17377.0,24,381,3092.42,4
17379.0,11,73,342.16,0
17381.0,151,5,47.22,7
17383.0,4,49,193.39,0
17384.0,19,14,122.2,0
17385.0,15,44,246.16,0
17386.0,8,7,101.6,0
17387.0,20,67,591.82,0
17388.0,78,9,128.48,0
17389.0,3,60,1049.78,0
17392.0,307,51,332.52,7
17394.0,219,2,38.4,7
17396.0,149,1,37.5,7
17397.0,22,83,532.36,0
17398.0,115,26,378.78,0
17400.0,126,174,1446.62,0
17402.0,5,25,171.95,0
17403.0,36,30,238.17,0
17404.0,26,25,368.14,0
17405.0,1,79,636.97,0
17406.0,330,95,990.17,7
17409.0,185,5,111.55,7
17410.0,16,53,858.57,0
17411.0,12,31,458.7,0
17412.0,3,59,1085.14,0
17414.0,185,3,28.0,7
17415.0,80,8,138.44,0
17416.0,30,216,3937.52,4
17418.0,42,26,349.76,0
17419.0,11,159,2885.67,0
17420.0,50,24,445.48,0
17422.0,16,119,1468.3,0
17423.0,46,23,425.29,0
17425.0,61,40,655.97,0
17426.0,4,237,3801.09,4
17427.0,72,1,30.0,0
17428.0,38,172,2595.51,0
17429.0,121,34,388.92,0
17430.0,33,12,203.36,0
17431.0,313,41,357.4,7
17432.0,18,46,349.36,0
17433.0,88,52,283.26,0
17434.0,2,114,1637.87,0
17436.0,2,8,170.4,0
17438.0,247,14,272.90000000000003,7
17440.0,148,5,13.3,7
17442.0,29,131,2037.34,0
17444.0,152,109,1704.44,0
17446.0,177,9,120.9,7
